[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
54236,00000000-0000-0000-0300-00000c090000,Collection[9],Descriptor_Company_AV8B_Harrier_II,Company_AV8B_Harrier_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54245,00000000-0000-0000-0300-00000d090000,Collection[9],Descriptor_Company_AV8C_Harrier,Company_AV8C_Harrier,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54253,00000000-0000-0000-0300-00000e090000,Collection[9],Descriptor_Company_AV8_Harrier,Company_AV8_Harrier,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54261,00000000-0000-0000-0300-00000f090000,Collection[9],Descriptor_Company_Alpha_Jet,Company_Alpha_Jet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54269,00000000-0007-0000-0300-00008a040000,Collection[9],Descriptor_Company_Avia_28,Company_Avia_28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54276,00000000-0000-0000-0300-000010090000,Collection[9],Descriptor_Company_Avia_S105,Company_Avia_S105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54283,00000000-0000-0000-0300-000011090000,Collection[9],Descriptor_Company_BAC_Strikemaster_ANZ,Company_BAC_Strikemaster_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54290,00000000-000b-0000-0300-000036040000,Collection[9],Descriptor_Company_Buccaneer_S_50_SA,Company_Buccaneer_S_50_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54296,00000000-0000-0000-0300-000012090000,Collection[9],Descriptor_Company_CF18,Company_CF18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54305,00000000-0000-0000-0300-000013090000,Collection[9],Descriptor_Company_CF18_ASW,Company_CF18_ASW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54313,00000000-0000-0000-0300-000014090000,Collection[9],Descriptor_Company_CF18_Hornet,Company_CF18_Hornet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54321,00000000-0000-0000-0300-000015090000,Collection[9],Descriptor_Company_CF_101B_Voodoo,Company_CF_101B_Voodoo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54327,00000000-0003-0000-0300-000020040000,Collection[9],Descriptor_Company_CF_104_DAN,Company_CF_104_DAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54334,00000000-0003-0000-0300-000021040000,Collection[9],Descriptor_Company_CF_104_NO,Company_CF_104_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54341,00000000-000b-0000-0300-000037040000,Collection[9],Descriptor_Company_CL_13B_Mk_6_Sabre_SA,Company_CL_13B_Mk_6_Sabre_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54348,00000000-0007-0000-0300-00008b040000,Collection[9],Descriptor_Company_CM170,Company_CM170,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54354,00000000-0000-0000-0300-000016090000,Collection[9],Descriptor_Company_Canadair_Freedom_Fighter,Company_Canadair_Freedom_Fighter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54361,00000000-0000-0000-0300-000017090000,Collection[9],Descriptor_Company_Canadair_Starfighter,Company_Canadair_Starfighter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54369,00000000-000b-0000-0300-000038040000,Collection[9],Descriptor_Company_Canberra_BI_SA,Company_Canberra_BI_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54376,00000000-000b-0000-0300-000039040000,Collection[9],Descriptor_Company_Carver_SA,Company_Carver_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54384,00000000-000b-0000-0300-00003a040000,Collection[9],Descriptor_Company_Cheetah_C_SA,Company_Cheetah_C_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54392,00000000-000b-0000-0300-00003b040000,Collection[9],Descriptor_Company_Cheetah_D2_SA,Company_Cheetah_D2_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54400,00000000-000b-0000-0300-00003c040000,Collection[9],Descriptor_Company_Cheetah_D_SA,Company_Cheetah_D_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54408,00000000-000b-0000-0300-00003d040000,Collection[9],Descriptor_Company_Cheetah_E_SA,Company_Cheetah_E_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54416,00000000-0000-0000-0300-000018090000,Collection[9],Descriptor_Company_Crusader,Company_Crusader,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54423,00000000-0000-0000-0300-000019090000,Collection[9],Descriptor_Company_EA6_Prowler,Company_EA6_Prowler,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54429,00000000-0000-0000-0300-00001a090000,Collection[9],Descriptor_Company_EF111_Raven,Company_EF111_Raven,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54435,00000000-0000-0000-0300-00001b090000,Collection[9],Descriptor_Company_EF_101B_Electric_Voodoo,Company_EF_101B_Electric_Voodoo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54441,00000000-0000-0000-0300-00001c090000,Collection[9],Descriptor_Company_Etendard,Company_Etendard,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54448,00000000-0000-0000-0300-00001d090000,Collection[9],Descriptor_Company_Eurofighter_Typhoon_UK,Company_Eurofighter_Typhoon_UK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54456,00000000-0003-0000-0300-000022040000,Collection[9],Descriptor_Company_F100D_DAN,Company_F100D_DAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54463,00000000-0004-0000-0300-00002f040000,Collection[9],Descriptor_Company_F104G_NL,Company_F104G_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54470,00000000-0000-0000-0300-00001e090000,Collection[9],Descriptor_Company_F104G_Starfighter,Company_F104G_Starfighter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54478,00000000-0000-0000-0300-00001f090000,Collection[9],Descriptor_Company_F104J_Ryu_JAP,Company_F104J_Ryu_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54485,00000000-0000-0000-0300-000020090000,Collection[9],Descriptor_Company_F104_Starfighter,Company_F104_Starfighter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54492,00000000-0000-0000-0300-000021090000,Collection[9],Descriptor_Company_F111Cs_ANZ,Company_F111Cs_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54498,00000000-0000-0000-0300-000022090000,Collection[9],Descriptor_Company_F111F_Aardvark,Company_F111F_Aardvark,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54504,00000000-0000-0000-0300-000023090000,Collection[9],Descriptor_Company_F111G_ANZ,Company_F111G_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54510,00000000-0000-0000-0300-000024090000,Collection[9],Descriptor_Company_F111_Aardvark,Company_F111_Aardvark,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54516,00000000-0000-0000-0300-000025090000,Collection[9],Descriptor_Company_F117_Nighthawk,Company_F117_Nighthawk,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54521,00000000-0000-0000-0300-000026090000,Collection[9],Descriptor_Company_F14_Tomcat,Company_F14_Tomcat,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54530,00000000-0002-0000-0300-0000f2030000,Collection[9],Descriptor_Company_F14_Tomcat_Army,Company_F14_Tomcat_Army,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54538,00000000-0005-0000-0300-00003b040000,Collection[9],Descriptor_Company_F15A_Baz,Company_F15A_Baz,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54546,00000000-0005-0000-0300-00003c040000,Collection[9],Descriptor_Company_F15C_Akef,Company_F15C_Akef,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54554,00000000-0000-0000-0300-000027090000,Collection[9],Descriptor_Company_F15C_Eagle,Company_F15C_Eagle,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54562,00000000-0000-0000-0300-000028090000,Collection[9],Descriptor_Company_F15E_Striker_Eagle,Company_F15E_Striker_Eagle,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54570,00000000-0005-0000-0300-00003d040000,Collection[9],Descriptor_Company_F15I_Raam,Company_F15I_Raam,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54578,00000000-0000-0000-0300-000029090000,Collection[9],Descriptor_Company_F15J_JAP,Company_F15J_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54586,00000000-0000-0000-0300-00002a090000,Collection[9],Descriptor_Company_F15_Eagle,Company_F15_Eagle,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54594,00000000-0000-0000-0300-00002b090000,Collection[9],Descriptor_Company_F16,Company_F16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54602,00000000-0003-0000-0300-000023040000,Collection[9],Descriptor_Company_F16AM_NO,Company_F16AM_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54610,00000000-0004-0000-0300-000030040000,Collection[9],Descriptor_Company_F16A_Block10_NL,Company_F16A_Block10_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54618,00000000-0004-0000-0300-000031040000,Collection[9],Descriptor_Company_F16A_Block15_OCU_NL,Company_F16A_Block15_OCU_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54626,00000000-0004-0000-0300-000032040000,Collection[9],Descriptor_Company_F16A_Block1_NL,Company_F16A_Block1_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54633,00000000-0004-0000-0300-000033040000,Collection[9],Descriptor_Company_F16A_Block5_NL,Company_F16A_Block5_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54641,00000000-0000-0000-0300-00002c090000,Collection[9],Descriptor_Company_F16A_Block_15_DAN,Company_F16A_Block_15_DAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54649,00000000-0003-0000-0300-000024040000,Collection[9],Descriptor_Company_F16A_MLU,Company_F16A_MLU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54657,00000000-0004-0000-0300-000034040000,Collection[9],Descriptor_Company_F16A_MLU_NL,Company_F16A_MLU_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54665,00000000-0005-0000-0300-00003e040000,Collection[9],Descriptor_Company_F16A_Netz,Company_F16A_Netz,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54673,00000000-0005-0000-0300-00003f040000,Collection[9],Descriptor_Company_F16C_Barak,Company_F16C_Barak,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54681,00000000-0005-0000-0300-000040040000,Collection[9],Descriptor_Company_F16C_Barak_II,Company_F16C_Barak_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54689,00000000-0000-0000-0300-00002d090000,Collection[9],Descriptor_Company_F16C_Block_50_52_US,Company_F16C_Block_50_52_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54697,00000000-0000-0000-0300-00002e090000,Collection[9],Descriptor_Company_F16C_block_30B_ROK,Company_F16C_block_30B_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54704,00000000-0000-0000-0300-00002f090000,Collection[9],Descriptor_Company_F16C_block_30_ROK,Company_F16C_block_30_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54711,00000000-0000-0000-0300-000030090000,Collection[9],Descriptor_Company_F16E_Fighting_Falcon,Company_F16E_Fighting_Falcon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54719,00000000-0007-0000-0300-00008c040000,Collection[9],Descriptor_Company_F18C,Company_F18C,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54727,00000000-0000-0000-0300-000031090000,Collection[9],Descriptor_Company_F1_JAP,Company_F1_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54735,00000000-0000-0000-0300-000032090000,Collection[9],Descriptor_Company_F35_Draken,Company_F35_Draken,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54743,00000000-0003-0000-0300-000025040000,Collection[9],Descriptor_Company_F35_Draken_WDNS,Company_F35_Draken_WDNS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54750,00000000-0000-0000-0300-000033090000,Collection[9],Descriptor_Company_F4Ds_ROK,Company_F4Ds_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54756,00000000-0000-0000-0300-000034090000,Collection[9],Descriptor_Company_F4EJ_JAP,Company_F4EJ_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54764,00000000-0000-0000-0300-000035090000,Collection[9],Descriptor_Company_F4EJ_Kai_JAP,Company_F4EJ_Kai_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54772,00000000-0005-0000-0300-000041040000,Collection[9],Descriptor_Company_F4E_Kurnass,Company_F4E_Kurnass,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54780,00000000-0005-0000-0300-000042040000,Collection[9],Descriptor_Company_F4E_Kurnass_2000,Company_F4E_Kurnass_2000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54788,00000000-0000-0000-0300-000036090000,Collection[9],Descriptor_Company_F4E_Phantom_II_ANZ,Company_F4E_Phantom_II_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54796,00000000-0000-0000-0300-000037090000,Collection[9],Descriptor_Company_F4Es_ROK,Company_F4Es_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54803,00000000-0000-0000-0300-000038090000,Collection[9],Descriptor_Company_F4F_Peace_Rhine,Company_F4F_Peace_Rhine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54811,00000000-0000-0000-0300-000039090000,Collection[9],Descriptor_Company_F4F_Phantom_II,Company_F4F_Phantom_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54818,00000000-0000-0000-0300-00003a090000,Collection[9],Descriptor_Company_F4F_RFA,Company_F4F_RFA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54826,00000000-0000-0000-0300-00003b090000,Collection[9],Descriptor_Company_F4J_Phantom_II,Company_F4J_Phantom_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54833,00000000-0000-0000-0300-00003c090000,Collection[9],Descriptor_Company_F4S_Phantom_II,Company_F4S_Phantom_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54840,00000000-0000-0000-0300-00003d090000,Collection[9],Descriptor_Company_F4_Wild_Weasel,Company_F4_Wild_Weasel,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54847,00000000-0003-0000-0300-000026040000,Collection[9],Descriptor_Company_F5A_PUFF,Company_F5A_PUFF,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54855,00000000-0000-0000-0300-00003e090000,Collection[9],Descriptor_Company_F5A_ROK,Company_F5A_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54862,00000000-0000-0000-0300-00003f090000,Collection[9],Descriptor_Company_F5_Shenyang_NK,Company_F5_Shenyang_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54870,00000000-0000-0000-0300-000040090000,Collection[9],Descriptor_Company_F6B_Shenyang_NK,Company_F6B_Shenyang_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54877,00000000-0000-0000-0300-000041090000,Collection[9],Descriptor_Company_F7B_Chengdu_NK,Company_F7B_Chengdu_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54884,00000000-0004-0000-0300-000035040000,Collection[9],Descriptor_Company_F84F_NL,Company_F84F_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54891,00000000-0000-0000-0300-000042090000,Collection[9],Descriptor_Company_F86F_Kyokko_JAP,Company_F86F_Kyokko_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54898,00000000-0000-0000-0300-000043090000,Collection[9],Descriptor_Company_F86F_ROK,Company_F86F_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54905,00000000-0000-0000-0300-000044090000,Collection[9],Descriptor_Company_FA18A_Hornet_ANZ,Company_FA18A_Hornet_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54913,00000000-0000-0000-0300-000045090000,Collection[9],Descriptor_Company_FA18C_Hornet,Company_FA18C_Hornet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54921,00000000-0000-0000-0300-000046090000,Collection[9],Descriptor_Company_FA18E_Super_Hornet_US,Company_FA18E_Super_Hornet_US,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54929,00000000-0000-0000-0300-000047090000,Collection[9],Descriptor_Company_FA18_Hornet,Company_FA18_Hornet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54937,00000000-0003-0000-0300-000027040000,Collection[9],Descriptor_Company_Grippen,Company_Grippen,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54945,00000000-0002-0000-0300-0000f3030000,Collection[9],Descriptor_Company_H5_NK,Company_H5_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54951,00000000-0000-0000-0300-000048090000,Collection[9],Descriptor_Company_Harrier_GR1,Company_Harrier_GR1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54958,00000000-0000-0000-0300-000049090000,Collection[9],Descriptor_Company_Harrier_GR3,Company_Harrier_GR3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54966,00000000-0000-0000-0300-00004a090000,Collection[9],Descriptor_Company_Harrier_GR5,Company_Harrier_GR5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54974,00000000-0000-0000-0300-00004b090000,Collection[9],Descriptor_Company_Harrier_GR7_UK,Company_Harrier_GR7_UK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54982,00000000-0007-0000-0300-00008d040000,Collection[9],Descriptor_Company_Hawk_51,Company_Hawk_51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54990,00000000-0000-0000-0300-00004c090000,Collection[9],Descriptor_Company_IL_102_URSS,Company_IL_102_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
54998,00000000-000b-0000-0300-00003e040000,Collection[9],Descriptor_Company_Impala_Mk_II_SA,Company_Impala_Mk_II_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55005,00000000-0007-0000-0300-00008e040000,Collection[9],Descriptor_Company_J21_Jastreb,Company_J21_Jastreb,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55013,00000000-0007-0000-0300-00008f040000,Collection[9],Descriptor_Company_J22B_Orao_2,Company_J22B_Orao_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55021,00000000-0007-0000-0300-000090040000,Collection[9],Descriptor_Company_J22_Orao,Company_J22_Orao,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55028,00000000-0000-0000-0300-00004d090000,Collection[9],Descriptor_Company_J2B_NK,Company_J2B_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55036,00000000-0000-0000-0300-00004e090000,Collection[9],Descriptor_Company_J2_Jianjiji_CHI,Company_J2_Jianjiji_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55044,00000000-0007-0000-0300-000091040000,Collection[9],Descriptor_Company_J35F,Company_J35F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55051,00000000-0007-0000-0300-000092040000,Collection[9],Descriptor_Company_J35FS,Company_J35FS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55059,00000000-0007-0000-0300-000093040000,Collection[9],Descriptor_Company_J35S,Company_J35S,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55067,00000000-0000-0000-0300-00004f090000,Collection[9],Descriptor_Company_J711A_CHI,Company_J711A_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55074,00000000-0000-0000-0300-000050090000,Collection[9],Descriptor_Company_J711_CHI,Company_J711_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55081,00000000-0000-0000-0300-000051090000,Collection[9],Descriptor_Company_J7C_CHI,Company_J7C_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55089,00000000-0000-0000-0300-000052090000,Collection[9],Descriptor_Company_J7H_CHI,Company_J7H_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55097,00000000-0000-0000-0300-000053090000,Collection[9],Descriptor_Company_JH7A_Xian_CHI,Company_JH7A_Xian_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55105,00000000-0002-0000-0300-0000f4030000,Collection[9],Descriptor_Company_JH7_CHI,Company_JH7_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55113,00000000-0000-0000-0300-000054090000,Collection[9],Descriptor_Company_JH7_Xian_CHI,Company_JH7_Xian_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55121,00000000-0000-0000-0300-000055090000,Collection[9],Descriptor_Company_Jaguar_A,Company_Jaguar_A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55128,00000000-0000-0000-0300-000056090000,Collection[9],Descriptor_Company_Jaguar_GR1,Company_Jaguar_GR1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55135,00000000-0000-0000-0300-000057090000,Collection[9],Descriptor_Company_Jaguar_GR1A,Company_Jaguar_GR1A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55142,00000000-0000-0000-0300-000058090000,Collection[9],Descriptor_Company_KF5E_Jegongho_ROK,Company_KF5E_Jegongho_ROK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55149,00000000-0005-0000-0300-000043040000,Collection[9],Descriptor_Company_Kfir_C2,Company_Kfir_C2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55156,00000000-0005-0000-0300-000044040000,Collection[9],Descriptor_Company_Kfir_C7,Company_Kfir_C7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55163,00000000-0007-0000-0300-000094040000,Collection[9],Descriptor_Company_L11D_Sejbr,Company_L11D_Sejbr,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55168,00000000-0007-0000-0300-000095040000,Collection[9],Descriptor_Company_L12,Company_L12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55175,00000000-0007-0000-0300-000096040000,Collection[9],Descriptor_Company_L15M,Company_L15M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55183,00000000-0007-0000-0300-000097040000,Collection[9],Descriptor_Company_L17K,Company_L17K,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55191,00000000-0007-0000-0300-000098040000,Collection[9],Descriptor_Company_L18,Company_L18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55199,00000000-0007-0000-0300-000099040000,Collection[9],Descriptor_Company_L19,Company_L19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55207,00000000-0000-0000-0300-000059090000,Collection[9],Descriptor_Company_L29RS_Delfin,Company_L29RS_Delfin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55213,00000000-0000-0000-0300-00005a090000,Collection[9],Descriptor_Company_L29_Delfin,Company_L29_Delfin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55219,00000000-0000-0000-0300-00005b090000,Collection[9],Descriptor_Company_L39ZA_Albatros_TCH,Company_L39ZA_Albatros_TCH,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55227,00000000-0000-0000-0300-00005c090000,Collection[9],Descriptor_Company_L39_Albatros,Company_L39_Albatros,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55233,00000000-0003-0000-0300-000028040000,Collection[9],Descriptor_Company_Lansen,Company_Lansen,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55240,00000000-0005-0000-0300-000045040000,Collection[9],Descriptor_Company_Lavi,Company_Lavi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55248,00000000-0000-0000-0300-00005d090000,Collection[9],Descriptor_Company_Lim6_POL,Company_Lim6_POL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55256,00000000-0000-0000-0300-00005e090000,Collection[9],Descriptor_Company_MB339CB_ANZ,Company_MB339CB_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55262,00000000-0000-0000-0300-00005f090000,Collection[9],Descriptor_Company_MiG21PFM_NK,Company_MiG21PFM_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55269,00000000-0001-0000-0300-000029040000,Collection[9],Descriptor_Company_MiG21S_POL,Company_MiG21S_POL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55276,00000000-0000-0000-0300-000060090000,Collection[9],Descriptor_Company_MiG21bis_NK,Company_MiG21bis_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55284,00000000-0000-0000-0300-000061090000,Collection[9],Descriptor_Company_MiG23ML_NK,Company_MiG23ML_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55292,00000000-0000-0000-0300-000062090000,Collection[9],Descriptor_Company_MiG29_NK,Company_MiG29_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55300,00000000-0000-0000-0300-000063090000,Collection[9],Descriptor_Company_Mig17F_Fresco,Company_Mig17F_Fresco,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55308,00000000-0000-0000-0300-000064090000,Collection[9],Descriptor_Company_Mig17PF_Fresco,Company_Mig17PF_Fresco,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
55316,00000000-0000-0000-0300-000065090000,Collection[9],Descriptor_Company_Mig19_Farmer,Company_Mig19_Farmer,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6
